"SAN RAMON DE LA NUEVA ORAN","ORAN"
"ANTAJE","BANDA"
"VIAMONTE","UNION"
"CERRO AZUL","LEANDRO N. ALEM"
"BARRIOS","YAVI"
"MALVINAS ARGENTINAS","MALVINAS ARGENTINAS"
"25 DE MAYO","25 DE MAYO"
"SAN JUSTO","URUGUAY"
"FUENTES","SAN LORENZO"
"MONTE DE LOS GAUCHOS","RIO CUARTO"
"MARIANO BOEDO","FORMOSA"
"PORTUGALETE","SAN CRISTOBAL"
"SAN GREGORIO","GENERAL LOPEZ"
"LONDRES","BELEN"
"SOUTOMAYOR","LAS COLONIAS"
"JUAN B MOLINA","CONSTITUCION"
"RACO","TAFI VIEJO"
"TECKA","LANGUIÑEO"
"INGENIERO GUILLERMO NICASIO JUAREZ","MATACOS"
"PEHUAJO","PEHUAJO"
"LA CARLOTA","JUAREZ CELMAN"
"AARON CASTELLANOS","GENERAL LOPEZ"
"COLONIA VALTELINA","SAN JUSTO"
"JUSTO DARACT","GENERAL PEDERNERA"
"CRUZ ALTA","MARCOS JUAREZ"
"CHAZON","GENERAL SAN MARTIN"
"SAN VICENTE","SAN VICENTE"
"TRELEW","RAWSON"
"CANGREJILLOS","YAVI"
"PASO DE LOS LIBRES","PASO DE LOS LIBRES"
"YAPEYU","SAN MARTIN"
"VILLA TULUMBA","TULUMBA"
"ADOLFO VAN PRAET","REALICO"
"LOS CERRILLOS","SAN JAVIER"
"CENTENARIO","CONFLUENCIA"
"MARIANO MORENO","ZAPALA"
"PALO NEGRO","RIVADAVIA"
"AREA SIN GOBIERNO","CUSHAMEN"
"INGENIERO CHANOURDIE","GENERAL OBLIGADO"
"BARRANCAS","PEHUENCHES"
"LOS AMORES","VERA"
"MARIANO I LOZA","MERCEDES"
"GENERAL ALVEAR","OBERA"
"CHRISTOPHERSEN","GENERAL LOPEZ"
"RINCON DE LOS SAUCES","PEHUENCHES"
"COMUNA 15","COMUNA 15"
"AREA SIN GOBIERNO","CHOS MALAL"
"AREA SIN GOBIERNO","GENERAL PEDERNERA"
"PERUGORRIA","CURUZU CUATIA"
"ALDEA SALTO","DIAMANTE"
"ARROYO SECO","ROSARIO"
"CHAUCHILLAS","RIO HONDO"
"CASALEGNO","SAN JERONIMO"
"SAGUIER","CASTELLANOS"
"GENERAL LAMADRID","GENERAL LAMADRID"
"TACURALES","CASTELLANOS"
"FIGHIERA","ROSARIO"
"ESPERANZA","LAS COLONIAS"
"COLONIA SAN BARTOLOME","SAN JUSTO"
"POZO DEL TIGRE","PATIÑO"
"VIALE","PARANA"
"CHAVARRIA","SAN ROQUE"
"COLONIA SANTA MARIA","UTRACAN"
"VILLA CANDELARIA NORTE","RIO SECO"
"LORETO","CANDELARIA"
"FALDA DEL CARMEN","SANTA MARÍA"
"TUCLAME","CRUZ DEL EJE"
"JUNIN DE LOS ANDES","HUILICHES"
"AMBROSETTI","SAN CRISTOBAL"
"VILLA DE SOTO","CRUZ DEL EJE"
"ALDEA GRAPSCHENTAL","DIAMANTE"
"HUMBERTO PRIMO","CASTELLANOS"
"GRAN GUARDIA","FORMOSA"
"ATAHONA","SIMOCA"
"SAN MARTIN DOS","PATIÑO"
"CORONEL BOGADO","ROSARIO"
"COLALAO DEL VALLE","TAFI DEL VALLE"
"EGUSQUIZA","CASTELLANOS"
"LA PENCA Y CARAGUATA","SAN JUSTO"
"CERRILLOS","CERRILLOS"
"CHOVET","GENERAL LOPEZ"
"ATALIVA ROCA","UTRACAN"
"COLONIA BICHA","CASTELLANOS"
"SANTURCE","SAN CRISTOBAL"
"PERGAMINO","PERGAMINO"
"VILLA DE LAS ROSAS","SAN JAVIER"
"MONTERRICO","EL CARMEN"
"MARCELINO ESCALADA","SAN JUSTO"
"VILLA DE LA QUEBRADA","BELGRANO"
"IRUYA","IRUYA"
"MAIMARA","TILCARA"
"LABOULAYE","PRESIDENTE ROQUE SAENZ PEÑA"
"LOS TOLDOS","SANTA VICTORIA"
"ALTO RIO SENGUER","RIO SENGUER"
"LOS FRENTONES","ALMIRANTE BROWN"
"SAN MARTIN DE LOS ANDES","LACAR"
"VILLA TRINIDAD","SAN CRISTOBAL"
"BIALET MASSE","PUNILLA"
"TABOADA","SAN MARTIN"
"MOLINO DOLL","VICTORIA"
"MORENO","MORENO"
"CAMPO ANDINO","LA CAPITAL"
"ÑORQUINCO","ÑORQUINCO"
"GENERAL CAPDEVILA","12 DE OCTUBRE"
"CORONEL DE MARINA L ROSALES","CORONEL DE MARINA L ROSALES"
"LA CAUTIVA","RIO CUARTO"
"LAS GARZAS","PARANA"
"CONCEPCION DEL BERMEJO","ALMIRANTE BROWN"
"MAMUEL CHOIQUE","ÑORQUINCO"
"ESTACION ARAOZ Y TACANAS","LEALES"
"MONJE","SAN JERONIMO"
"FORTIN OLMOS","VERA"
"ARDILES","BANDA"
"LAVAISSE","GENERAL PEDERNERA"
"MATILDE","LAS COLONIAS"
"CIERVO PETISO","LIBERTADOR GENERAL SAN MARTÍN"
"CASILDA","CASEROS"
"LA PUERTA","AMBATO"
"GOBERNADOR MANSILLA","TALA"
"JUAN PUJOL","MONTE CASEROS"
"GENERAL ACHA","UTRACAN"
"VILLA ATAMISQUI","ATAMISQUI"
"JARDIN AMERICA","SAN IGNACIO"
"SAN PEDRO","SAN ALBERTO"
"PUERTO SAN JULIAN","MAGALLANES"
"SAN VICENTE","GUARANI"
"CACIQUE ARIACAIQUIN","SAN JAVIER"
"POZO DE PIEDRA","BELEN"
"ROSPENTEK","GUER AIKE"
"SAN MARIANO","LAS COLONIAS"
"SAN FRANCISCO DEL MONTE DE ORO","AYACUCHO"
"SELVA","RIVADAVIA"
"GARUPA","CAPITAL"
"GENERAL LEVALLE","PRESIDENTE ROQUE SAENZ PEÑA"
"RAFAELA","CASTELLANOS"
"PIEDRAS BLANCAS","LA PAZ"
"RIO DE LOS SAUCES","CALAMUCHITA"
"HERNANDO","TERCERO ARRIBA"
"ANGACO","ANGACO"
"SARMIENTO","SARMIENTO"
"MEDELLIN","ATAMISQUI"
"COLONIA LAS CUATRO ESQUINAS","RIO PRIMERO"
"UNANUE","UTRACAN"
"SAN GENARO","SAN JERONIMO"
"LA OLLITA","TALA"
"EL FUERTE","SANTA BARBARA"
"RAICES OESTE","VILLAGUAY"
"VALLE FERTIL","VALLE FERTIL"
"VILLA MUGUETA","SAN LORENZO"
"LA CABRAL","SAN CRISTOBAL"
"VILLA ELISA","COLON"
"COLONIA MEROU","PARANA"
"POZO DEL MOLLE","RIO SEGUNDO"
"SAN FABIAN","SAN JERONIMO"
"ARROYO AGUIAR","LA CAPITAL"
"BEAZLEY","JUAN MARTÍN DE PUEYRREDÓN"
"FONTANA","SAN FERNANDO"
"AREA SIN GOBIERNO","RIO CUARTO"
"LA GALLARETA","VERA"
"LA CAROLINA EL POTOSI","RIO CUARTO"
"LA HIGUERA","CRUZ DEL EJE"
"ROMANG","SAN JAVIER"
"MALVINAS ARGENTINAS","COLON"
"SAN RAMON","FEDERACION"
"AREA SIN GOBIERNO","SALAVINA"
"DINA HUAPI","PILCANIYEU"
"AREA SIN GOBIERNO","LONCOPUE"
"GENERAL PICO","MARACO"
"VIRGINIA","CASTELLANOS"
"CURUZU CUATIA","CURUZU CUATIA"
"LA CUMBRECITA","CALAMUCHITA"
"AREA SIN GOBIERNO","JIMENEZ"
"THEOBALD","CONSTITUCION"
"LILO VIEJO - PATAY","MORENO"
"LOS CATUTOS","ZAPALA"
"URANGA","ROSARIO"
"ALTA GRACIA","SANTA MARÍA"
"COLONIA LIEBIG S","ITUZAINGO"
"NOETINGER","UNION"
"AREA SIN GOBIERNO","POCHO"
"CORONEL MOLDES","LA VIÑA"
"GENERAL PINEDO","12 DE OCTUBRE"
"COLONIA ANITA","SAN JUSTO"
"SANTA ISABEL","GENERAL LOPEZ"
"PLAZA DE MERCEDES","RIO PRIMERO"
"ALCIRA","RIO CUARTO"
"COLONIA CAROYA","COLON"
"LA MENDIETA","SAN PEDRO"
"HASENKAMP","PARANA"
"BERNARDO DE IRIGOYEN","SAN JERONIMO"
"MANUELA PEDRAZA","SIMOCA"
"VILLA DEL ROSARIO","RIO SEGUNDO"
"GOBERNADOR GREGORES","RÍO CHICO"
"LOS QUIRQUINCHOS","CASEROS"
"GENERAL ROCA","GENERAL ROCA"
"SANTA MARIA","CONCEPCION"
"RAMADA PASO","ITATI"
"GENERAL BALLIVIAN","GENERAL JOSE DE SAN MARTÍN"
"AREA SIN GOBIERNO","SAN JUSTO"
"INGENIERO LUIGGI","REALICO"
"ZAPALA","ZAPALA"
"FUERTE ESPERANZA","GENERAL GUEMES"
"ESPINILLO NORTE","PARANA"
"LA CAÑADA","FIGUEROA"
"AREA SIN GOBIERNO","PASO DE INDIOS"
"CHALACEA","RIO PRIMERO"
"SACANTA","SAN JUSTO"
"MALBRAN","AGUIRRE"
"LOS JURIES","GENERAL TABOADA"
"LINCOLN","LINCOLN"
"AREA SIN GOBIERNO","RIO GRANDE"
"MAYU SUMAJ","PUNILLA"
"TATACUA","CONCEPCION"
"VILLA MARIA","GENERAL SAN MARTIN"
"SAN MARCOS SIERRAS","CRUZ DEL EJE"
"CAYASTACITO","SAN JUSTO"
"SAN JAVIER Y YACANTO","SAN JAVIER"
"VILLA ALLENDE","COLON"
"SIR LEONARD","LA PAZ"
"FLORENTINO AMEGHINO","FLORENTINO AMEGHINO"
"NICOLAS BRUZZONE","GENERAL ROCA"
"HIPATIA","LAS COLONIAS"
"LEZAMA","LEZAMA"
"CLORINDA","PILCOMAYO"
"COMUNA 1","COMUNA 1"
"LAS PLUMAS","MARTIRES"
"ROCAMORA","URUGUAY"
"DIQUE FLORENTINO AMEGHINO","GAIMAN"
"AREA SIN GOBIERNO","PIRANE"
"PASO DUARTE","FEDERAL"
"ROSARIO DE LERMA","ROSARIO DE LERMA"
"VOLCAN","TUMBAYA"
"SANTO TOME","SANTO TOME"
"LA LUCILA","SAN CRISTOBAL"
"NELSON","LA CAPITAL"
"SAMUHU","SAN LORENZO"
"MARIA JUANA","CASTELLANOS"
"LA CRUZ","CALAMUCHITA"
"COLONIA POLANA","SAN IGNACIO"
"DIQUE CHICO","SANTA MARÍA"
"LAS BANDURRIAS","SAN MARTIN"
"RELMO","QUEMU QUEMU"
"CORRAL QUEMADO","BELEN"
"MALENA","RIO CUARTO"
"COLONIA CARRASCO","LA PAZ"
"AREA SIN GOBIERNO","ANTÁRTIDA ARGENTINA"
"ALDEA SAN ANTONIO","PARANA"
"ESTAQUITAS","LA PAZ"
"PUNTA DEL AGUA","TERCERO ARRIBA"
"SERRANO","PRESIDENTE ROQUE SAENZ PEÑA"
"WHEELWRIGHT","GENERAL LOPEZ"
"VILLA AMELIA","ROSARIO"
"AREA SIN GOBIERNO","ADOLFO ALSINA"
"SAN CLEMENTE","SANTA MARÍA"
"TENIENTE BERDINA","MONTEROS"
"MACIA","TALA"
"PICO TRUNCADO","DESEADO"
"COLONIA MARINA","SAN JUSTO"
"AREA SIN GOBIERNO","JUAREZ CELMAN"
"VALLE AZUL","EL CUY"
"VILLA CONCEPCION DEL TIO","SAN JUSTO"
"COMUNA 8","COMUNA 8"
"ABRA PAMPA","COCHINOCA"
"COLONIA BREMEN","UNION"
"VICTORICA","LOVENTUE"
"AREA SIN GOBIERNO","GASTRE"
"EL MANZANO","COLON"
"VILLA ANA","GENERAL OBLIGADO"
"TELLIER","DESEADO"
"GENERAL BELGRANO","PATIÑO"
"EL POLEAR","RIO CHICO"
"AMAICHA DEL VALLE","TAFI DEL VALLE"
"COLOMBRES","CRUZ ALTA"
"PRESIDENCIA ROQUE SAENZ PEÑA","COMANDANTE FERNANDEZ"
"VILLA ELISA","MARCOS JUAREZ"
"MORON","MORON"
"VILLA LOS AROMOS","SANTA MARÍA"
"VILLA GOBERNADOR GALVEZ","ROSARIO"
"EL ALCAZAR","LIBERTADOR GENERAL SAN MARTÍN"
"CAMPO GRANDE","CAINGUAS"
"ESCOBAR","ESCOBAR"
"SUBTENIENTE PERIN","PATIÑO"
"RIO GRANDE","RIO GRANDE"
"GARIBALDI","CASTELLANOS"
"LA HIERRA","FELICIANO"
"TANTI","PUNILLA"
"AREA SIN GOBIERNO","BELGRANO"
"RIO CUARTO","RIO CUARTO"
"DONADEU","ALBERDI"
"PICHANAL","ORAN"
"LANDETA","SAN MARTIN"
"LAS ROSAS","BELGRANO"
"SARGENTO CABRAL","CONSTITUCION"
"AREA SIN GOBIERNO","BARILOCHE"
"SAN PEDRO DE JUJUY","SAN PEDRO"
"LOS SURGENTES","MARCOS JUAREZ"
"SAN BERNARDO","9 DE JULIO"
"GUARDAMONTE","TALA"
"EL CERCADO","MONTEROS"
"TALA HUASI","PUNILLA"
"SAN BASILIO","RIO CUARTO"
"IMPIRA","RIO SEGUNDO"
"CATRILO","CATRILO"
"SAGRADA FAMILIA","RIO PRIMERO"
"DIEGO DE ROJAS","RIO PRIMERO"
"MANZANO AMARGO","MINAS"
"JUAN JOSE CASTELLI","GENERAL GUEMES"
"SANTA LUCIA","LAVALLE"
"AREA SIN GOBIERNO","CONFLUENCIA"
"CANDELARIA SUD","TOTORAL"
"LA FALDA","PUNILLA"
"GUADALUPE NORTE","GENERAL OBLIGADO"
"CANDELARIA","CANDELARIA"
"CUTRAL CO","CONFLUENCIA"
"PASCANAS","UNION"
"AREA SIN GOBIERNO","USHUAIA"
"SEBASTIAN ELCANO","RIO SECO"
"AREA SIN GOBIERNO","PILCANIYEU"
"ARATA","TRENEL"
"SAN JOSE DE LA ESQUINA","CASEROS"
"SANTA CRUZ Y LA TUNA","SIMOCA"
"LA RAMADA Y LA CRUZ","BURRUYACU"
"PARADA PUCHETA","PASO DE LOS LIBRES"
"PROGRESO","LAS COLONIAS"
"BERÓN DE ASTRADA","BERON DE ASTRADA"
"ESQUINA Y MANCOPA","LEALES"
"COLONIA MARGARITA","CASTELLANOS"
"LA POBLACION","SAN JAVIER"
"SAN CARLOS MINAS","MINAS"
"PLAZA HUINCUL","CONFLUENCIA"
"HUASA PAMPA","LA COCHA"
"SAN IGNACIO","SAN IGNACIO"
"ALDEA BRASILERA","DIAMANTE"
"VILLA MANTERO","URUGUAY"
"AREA SIN GOBIERNO","URUGUAY"
"SAN EUGENIO","SAN JERONIMO"
"FEDERAL","FEDERAL"
"GOYA","GOYA"
"RIO PICO","TEHUELCHES"
"28 DE NOVIEMBRE","GUER AIKE"
"COLONIA POPULAR","LIBERTAD"
"NUEVO TORINO","LAS COLONIAS"
"SANTA LUISA","PARANA"
"LA PICADA","PARANA"
"UNQUILLO","COLON"
"CEPEDA","CONSTITUCION"
"CORRIENTES","CAPITAL"
"SAN JOSE","SANTA MARIA"
"FAUSTINO M PARERA","GUALEGUAYCHU"
"LAGUNA DEL PESCADO","VICTORIA"
"VILLA TRAFUL","LOS LAGOS"
"MONTEAGUDO","SIMOCA"
"VINALITO","SANTA BARBARA"
"BERISSO","BERISSO"
"ARANGUREN","NOGOYA"
"LOS VARELA","AMBATO"
"CANALS","UNION"
"AREA SIN GOBIERNO","GENERAL SAN MARTIN"
"ARROYO DEL MEDIO","LEANDRO N. ALEM"
"CHARADAI","TAPENAGA"
"SALADILLO","MARCOS JUAREZ"
"COLAZO","RIO SEGUNDO"
"ARROYO LEYES","LA CAPITAL"
"BOLIVAR","BOLIVAR"
"LA VERDE","GENERAL DONOVAN"
"HUMAHUACA","HUMAHUACA"
"GODOY CRUZ","GODOY CRUZ"
"CAPITAN SOLARI","SARGENTO CABRAL"
"EXALTACION DE LA CRUZ","EXALTACIÓN DE LA CRUZ"
"LOS CHAÑARITOS (CRUZ DEL EJE)","CRUZ DEL EJE"
"COLONIA ITALIANA","MARCOS JUAREZ"
"TRES CRUCES","HUMAHUACA"
"AREA SIN GOBIERNO","AGUIRRE"
"CALMAYO","CALAMUCHITA"
"FACHINAL","CAPITAL"
"PIRANE","PIRANE"
"COLONIA AURORA","25 DE MAYO"
"AREA SIN GOBIERNO","9 DE JULIO"
"CERRO POLICIA","EL CUY"
"NUEVA ESPERANZA","PELLEGRINI"
"SANCTI SPIRITU","GENERAL LOPEZ"
"LAS PALMAS","BERMEJO"
"VILLA REGINA","GENERAL ROCA"
"SAN JUSTO","SAN JUSTO"
"POZO DEL MORTERO","BERMEJO"
"CORONEL FELIPE VARELA","CORONEL FELIPE VARELA"
"TOLAR GRANDE","LOS ANDES"
"EL NARANJO Y EL SUNCHAL","BURRUYACU"
"LAS TALAS","LEALES"
"GARAVI","SANTO TOME"
"COMUNA 4","COMUNA 4"
"AREA SIN GOBIERNO","PATIÑO"
"EL QUEBRACHO","LA PAZ"
"CHOYA","CHOYA"
"SAN CRISTOBAL","SAN CRISTOBAL"
"MEDANOS","ISLAS DEL IBICUY"
"FLORENCIA","GENERAL OBLIGADO"
"MARIA GRANDE","PARANA"
"LAS TUNAS","LAS COLONIAS"
"AREA SIN GOBIERNO","BIEDMA"
"LAMARQUE","AVELLANEDA"
"ESTACION CAMPS","DIAMANTE"
"DURAZNO","TALA"
"LAS GARCITAS","SARGENTO CABRAL"
"SANTA CATALINA","RIO CUARTO"
"7 DE ABRIL","BURRUYACU"
"ESTACION SIMBOLAR","BANDA"
"PUERTO RICO","LIBERTADOR GENERAL SAN MARTÍN"
"CAVIAHUE - COPAHUE","ÑORQUIN"
"COLONIA ELISA","SARGENTO CABRAL"
"AGUADA SAN ROQUE","AÑELO"
"BUCHARDO","GENERAL ROCA"
"LAS CALLES","SAN ALBERTO"
"MBURUCUYA","MBURUCUYA"
"TORNQUIST","TORNQUIST"
"VALLE GRANDE","VALLE GRANDE"
"QUILI MALAL","PICUNCHES"
"AREA SIN GOBIERNO","RIO HONDO"
"LAGUNA NAICK NECK","PILCOMAYO"
"1° DE MAYO","URUGUAY"
"LA GRANJA","COLON"
"CORONEL HILARIO LAGOS","CHAPALEUFU"
"CAPITAN BERMUDEZ","SAN LORENZO"
"RINCON DE NOGOYA","VICTORIA"
"LEALES","LEALES"
"RENCA","CHACABUCO"
"ZARATE","ZARATE"
"GUAVIRAVI","SAN MARTIN"
"VILLA LIBERTADOR SAN MARTIN","DIAMANTE"
"EL BOBADAL","JIMENEZ"
"CHICLIGASTA","SIMOCA"
"COLAN CONUE","25 DE MAYO"
"JUANA KOSLAY","JUAN MARTÍN DE PUEYRREDÓN"
"LOS REARTES","CALAMUCHITA"
"GUANACO MUERTO","CRUZ DEL EJE"
"GENERAL LUCIO V MANSILLA","LAISHI"
"CORONEL ARNOLD","SAN LORENZO"
"SAN JAIME DE LA FRONTERA","FEDERACION"
"LAS DELICIAS","PELLEGRINI"
"CHAÑAR LADEADO","CASEROS"
"LA LAGUNA","GENERAL SAN MARTIN"
"AREA SIN GOBIERNO","CHACABUCO"
"LA REFORMA","LIMAY MAHUIDA"
"GOBERNADOR LOPEZ","LEANDRO N. ALEM"
"LEANDRO N ALEM","LEANDRO N ALEM"
"RANCHILLOS Y SAN MIGUEL","CRUZ ALTA"
"PUEBLO ESTHER","ROSARIO"
"COLONIA SANTA ROSA","ORAN"
"SANTA ANA","CANDELARIA"
"ANTOFAGASTA DE LA SIERRA","ANTOFAGASTA DE LA SIERRA"
"AREA SIN GOBIERNO","SOBREMONTE"
"MONTE BUEY","MARCOS JUAREZ"
"OCTAVIO PICO","PEHUENCHES"
"SANTO TOMAS","COLLON CURA"
"LUJAN","LUJAN"
"ALTO PELADO","GENERAL PEDERNERA"
"VILLA CIUDAD PARQUE LOS REARTES","CALAMUCHITA"
"SALTO GRANDE","IRIONDO"
"LA COSTA","LA COSTA"
"ALDEA PROTESTANTE","DIAMANTE"
"GUALEGUAY","GUALEGUAY"
"AVIA TERAI","INDEPENDENCIA"
"TRAILL","SAN MARTIN"
"TUPUNGATO","TUPUNGATO"
"YESO OESTE","LA PAZ"
"CABAL","LA CAPITAL"
"VILLA DE POCHO","POCHO"
"PAMPA DEL INFIERNO","ALMIRANTE BROWN"
"COVUNCO ABAJO","ZAPALA"
"LAMADRID","GRANEROS"
"QUILMES Y LOS SUELDOS","LEALES"
"CAYASTA","GARAY"
"IBICUY","ISLAS DEL IBICUY"
"SAUCE MONTRULL","PARANA"
"CAMPO QUIJANO","ROSARIO DE LERMA"
"LA PAZ","SAN JAVIER"
"TOLEDO","SANTA MARÍA"
"CACHI","CACHI"
"CHARATA","CHACABUCO"
"VALCHETA","VALCHETA"
"OTUMPA","MORENO"
"GENERAL PAZ","GENERAL PAZ"
"PRONUNCIAMIENTO","URUGUAY"
"ALDEA EPULEF","LANGUIÑEO"
"GENERAL RAMIREZ","DIAMANTE"
"CHAÑAR VIEJO","RIO SECO"
"RAUCH","RAUCH"
"CHIVILCOY","CHIVILCOY"
"GARABATO","VERA"
"VILLA CIUDAD DE AMERICA","SANTA MARÍA"
"SAN IGNACIO","CALAMUCHITA"
"PUERTO LIBERTAD","IGUAZU"
"ROSARIO DEL TALA","TALA"
"EL CUADRADO","JUAN F IBARRA"
"BOUWER","SANTA MARÍA"
"BAJO CARACOLES","RÍO CHICO"
"ACEBAL","ROSARIO"
"SAN LORENZO","SAN ALBERTO"
"SAUCE","SAUCE"
"LA CESIRA","PRESIDENTE ROQUE SAENZ PEÑA"
"MELINCUE","GENERAL LOPEZ"
"VILELAS","JUAN F IBARRA"
"JOSEFINA","CASTELLANOS"
"HERRERA","URUGUAY"
"LUJAN DE CUYO","LUJAN DE CUYO"
"AREA SIN GOBIERNO","SAN MARTIN"
"MAGGIOLO","GENERAL LOPEZ"
"GRAMILLA","JIMENEZ"
"SAN FERNANDO","SAN FERNANDO"
"BARADERO","BARADERO"
"PUERTO PIRAY","MONTECARLO"
"GOBERNADOR DUVAL","CURACO"
"MAYOR VICENTE E","PIRANE"
"LA CALERA","COLON"
"GUARANI","OBERA"
"SERREZUELA","CRUZ DEL EJE"
"DEVOTO","SAN JUSTO"
"FORTIN SARGENTO 1° LEYES","PATIÑO"
"SILVIO PELLICO","GENERAL SAN MARTIN"
"COLAN CONHUE","LANGUIÑEO"
"SANTOS LUGARES","ALBERDI"
"AGUADA CECILIO","VALCHETA"
"TUNUYAN","TUNUYAN"
"LA CHISPA","GENERAL LOPEZ"
"ALCARAZ SUR","LA PAZ"
"AREA SIN GOBIERNO","ZAPALA"
"BALLESTEROS","UNION"
"AREA SIN GOBIERNO","PICUNCHES"
"SOLEDAD","SAN CRISTOBAL"
"PUESTO DEL MARQUEZ","COCHINOCA"
"MARCOS PAZ","MARCOS PAZ"
"NUEVA GALIA","GOBERNADOR DUPUY"
"HERNANDEZ","NOGOYA"
"EL TURBIO","GUER AIKE"
"ETRURIA","GENERAL SAN MARTIN"
"HELVECIA","GARAY"
"VILLA CONSTITUCION","CONSTITUCION"
"COLONIA BARON","QUEMU QUEMU"
"HIPOLITO YRIGOYEN","ORAN"
"SAN CARLOS","ITUZAINGO"
"RINCON TRENETA","9 DE JULIO"
"CARAGUATAY","MONTECARLO"
"JUSTINIANO POSSE","UNION"
"LOBOS","LOBOS"
"AREA SIN GOBIERNO","FIGUEROA"
"ALICIA","SAN JUSTO"
"MONTE OSCURIDAD","SAN CRISTOBAL"
"EMBAJADOR MARTINI","REALICO"
"MINISTRO RAMOS MEXIA","9 DE JULIO"
"SAN LORENZO","SAN LORENZO"
"FERNANDEZ","ROBLES"
"WASHINGTON","RIO CUARTO"
"AREA SIN GOBIERNO","MARTIRES"
"SAN JOSE DE LA DORMIDA","TULUMBA"
"EL TIMBO","BURRUYACU"
"COLONIA BIGAND","CASTELLANOS"
"AREA SIN GOBIERNO","TALA"
"ALDEA SANTA MARIA","UNION"
"SANTA LUCIA","SANTA LUCIA"
"VIDELA","SAN JUSTO"
"EMILIA","LA CAPITAL"
"SANTA ELENA","RIO SECO"
"LAS TOSCAS","GENERAL OBLIGADO"
"ESTACION ROBLES","SAN MARTIN"
"GENERAL GUEMES","GENERAL GUEMES"
"GREGORIA PEREZ DE DENIS","9 DE JULIO"
"LAGO PUELO","CUSHAMEN"
"BAHIA BLANCA","BAHÍA BLANCA"
"MINA PIRQUITAS","RINCONADA"
"GENERAL JUAN F QUIROGA","GENERAL JUAN F QUIROGA"
"ZAVALLA","ROSARIO"
"ALBARDON","ALBARDON"
"COLONIA ALDAO","CASTELLANOS"
"COLONIA ANA","SAN CRISTOBAL"
"LAS BREÑAS","9 DE JULIO"
"REDUCCION","JUAREZ CELMAN"
"GENERAL LAVALLE","GENERAL LAVALLE"
"PUEBLO LIEBIG S","COLON"
"VILLA DOLORES","SAN JAVIER"
"AREA SIN GOBIERNO","MORENO"
"EL GRAMIYAL","FEDERAL"
"CRESPO","PARANA"
"SANFORD","CASEROS"
"CORONEL DOMINGUEZ","ROSARIO"
"ANA ZUMARAN","UNION"
"GENERAL SAN MARTIN","GENERAL SAN MARTÍN"
"LOS CHARRUAS","CONCORDIA"
"VILLA EL CHOCON","CONFLUENCIA"
"LA SERRANITA","SANTA MARÍA"
"AREA SIN GOBIERNO","SARMIENTO"
"LOS MOLINOS","CALAMUCHITA"
"RIO CEBALLOS","COLON"
"EL ARAÑADO","SAN JUSTO"
"AREA SIN GOBIERNO","RÍO CHICO"
"DAIREAUX","DAIREAUX"
"LAS MOSCAS","URUGUAY"
"PASO DE LA PATRIA","SAN COSME"
"ALDEA BELEIRO","RIO SENGUER"
"LAGUNA YEMA","BERMEJO"
"SANTO PIPO","SAN IGNACIO"
"JUAN LLERENA","CORONEL PRINGLES"
"SAN PATRICIO DEL CHAÑAR","AÑELO"
"ROLDAN","SAN LORENZO"
"LOS MENUCOS","25 DE MAYO"
"ALDEA SANTA MARIA","PARANA"
"CAÑADA DE RIO PINTO","ISCHILIN"
"ANCHORENA","GOBERNADOR DUPUY"
"ALDEA SAN RAFAEL","PARANA"
"PLAZA CLUCELLAS","CASTELLANOS"
"CARLOS TEJEDOR","CARLOS TEJEDOR"
"EL CALAFATE","LAGO ARGENTINO"
"GUASAPAMPA","MINAS"
"EL MOJON","PELLEGRINI"
"ESTACION CLUCELLAS","CASTELLANOS"
"PAMPA MAYO","SIMOCA"
"BARTOLOME DE LAS CASAS","PATIÑO"
"AVERIAS","GENERAL TABOADA"
"NONO","SAN ALBERTO"
"ROSARIO DE LA FRONTERA","ROSARIO DE LA FRONTERA"
"LOS PEREZ","CRUZ ALTA"
"AREA SIN GOBIERNO","TEHUELCHES"
"EL SAUCE","PICUN LEUFU"
"GENERAL CAMPOS","GUATRACHE"
"LA FRANCIA","SAN JUSTO"
"SAN EDUARDO","GENERAL LOPEZ"
"SACHAYOJ","ALBERDI"
"RIO TERCERO","TERCERO ARRIBA"
"SAN GUSTAVO","LA PAZ"
"CHORRIACA","LONCOPUE"
"FORTIN CABO 1°  LUGONES","PATIÑO"
"SANTA SYLVINA","FRAY JUSTO SANTA MARÍA DE ORO"
"ESTHER","SAN JUSTO"
"LAGUNA BLANCA","PILCOMAYO"
"MIGUEL RIGLOS","ATREUCO"
"QUEBRACHO HERRADO","SAN JUSTO"
"MUTQUIN","POMAN"
"CARMEN DEL SAUCE","ROSARIO"
"LARRECHEA","SAN JERONIMO"
"EL MANSO","BARILOCHE"
"WANDA","IGUAZU"
"EL SAUZALITO","GENERAL GUEMES"
"AREA SIN GOBIERNO","GUALEGUAY"
"TOLHUIN","TOLHUIN"
"CIUDACITA","SIMOCA"
"AREA SIN GOBIERNO","BANDA"
"RIACHUELO","CAPITAL"
"AREA SIN GOBIERNO","SAN ALBERTO"
"SEGUNDA USINA","CALAMUCHITA"
"CASAS","SAN MARTIN"
"LA MATANZA","LA MATANZA"
"ALDEA SAN ANTONIO","GUALEGUAYCHU"
"SANTA CLARA","SANTA BARBARA"
"ARROYO BARU","COLON"
"COLONIA SAN JUAN","FIGUEROA"
